Hello world! 
current zero: 3
pid init done!
pos: 8, u: -6073, i: 1040
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
